brand,os,price,ram,storage,battery,camera_mp,promo,sentiment,quarter,sales_volume,revenue
Apple,iOS,717.83,4,64,3423,64,0,0.5840404092553264,3,3206,2301509.150163314
Apple,iOS,523.74,8,64,4183,64,0,-0.5973450139299826,1,3518,1842535.9140463483
Xiaomi,Android,100.0,12,32,3401,108,0,1.126995501931263,4,2841,284196.10842645785
Apple,iOS,1484.38,6,128,5107,12,0,-0.34829911914855655,4,2911,4321527.804864105
Apple,iOS,1405.95,12,128,4282,16,0,0.831128435248732,3,3004,4224648.202786408
Samsung,Android,341.96,3,128,4934,16,0,-1.3755051534136362,1,2709,926576.076233206
Samsung,Android,100.0,3,128,4516,64,0,0.14337017007950356,1,3073,307359.7704624232
Apple,iOS,100.0,6,32,4137,64,1,-0.0916815950465335,2,3773,377345.4857583795
OnePlus,Android,682.76,6,256,4958,64,0,1.6822632487266809,4,1910,1304672.4589766583
Apple,iOS,1500.0,6,64,3354,48,1,-0.6103616315042307,4,3010,4515276.019880227
Samsung,Android,100.0,6,128,4732,8,1,1.8978942323926116,1,3196,319697.1018794576
OnePlus,Android,270.81,6,32,3745,108,1,0.5560278747595844,4,2296,621938.5169720898
Samsung,Android,437.84,12,128,3472,48,1,-0.2700596735530343,2,3014,1319840.248998358
Xiaomi,Android,411.94,3,64,4812,16,0,0.13371680774651215,3,2373,977632.037739403
Samsung,Android,100.0,12,128,4063,48,0,-0.6356670094972448,1,3057,305755.18901242584
Xiaomi,Android,100.0,4,128,3256,108,0,1.0449712989467017,1,2913,291390.0762322969
OnePlus,Android,100.0,8,128,5213,48,0,0.620017214093578,4,2237,223782.65709709362
Xiaomi,Android,100.0,4,128,4201,12,0,0.9563902663419689,2,2340,234029.75906550442
OnePlus,Android,187.8,3,128,4812,48,1,1.3363261454781257,1,2164,406391.8497123475
Samsung,Android,439.7,6,64,4693,48,0,-0.0990985918681181,3,2965,1304113.1660032205
OnePlus,Android,557.84,4,32,5220,108,1,-0.5411736135208487,1,2248,1254444.915173644
Samsung,Android,264.77,2,128,4942,108,0,1.1252677461876508,2,3320,879285.5898642105
Samsung,Android,313.5,12,128,4458,64,1,-0.1733668553856451,1,3615,1133481.275104205
Samsung,Android,224.0,4,64,5088,48,0,0.18601712243475307,3,3184,713431.1555685692
Samsung,Android,136.14,12,64,5417,12,1,0.06985549011215164,3,3338,454568.8945616403
Xiaomi,Android,180.44,8,32,3622,16,0,0.6701106948721014,3,2217,400093.04475390766
Apple,iOS,946.8,6,128,3513,48,0,0.134795604145148,2,3251,3078608.4576852294
Xiaomi,Android,100.0,4,256,4844,64,0,0.5159942376845734,1,2688,268817.9291885651
Apple,iOS,1380.75,4,256,3989,12,0,-1.3261101538607185,4,2764,3817430.7653001077
Samsung,Android,202.15,4,64,4375,108,0,-1.5499248391153742,3,3311,669510.0389866078
Samsung,Android,544.35,8,128,3301,16,1,0.6709932954470896,2,3001,1633688.8438945897
Xiaomi,Android,178.33,8,128,4075,48,0,-0.1567512894832428,2,2632,469458.61561692116
Apple,iOS,1260.46,4,32,5364,64,0,-1.0202239067705932,2,3038,3829901.074469122
Samsung,Android,448.41,4,256,4588,64,0,0.2998523441740787,2,3121,1399881.5036747952
Xiaomi,Android,368.38,8,256,3552,48,0,0.9731258730512434,2,2687,990020.4346040391
Xiaomi,Android,100.0,4,128,3977,16,0,0.6789965257424327,1,2313,231331.5187041158
Xiaomi,Android,208.09,8,64,4552,48,0,1.6342838436718925,4,2761,574629.5063368658
Apple,iOS,343.86,8,128,4948,64,1,-1.4577983780777652,1,4106,1412105.8262196302
Xiaomi,Android,100.0,4,64,4854,48,0,1.2540192353327866,4,2565,256526.89228118485
Samsung,Android,714.73,4,64,4902,16,0,-2.3209687332702673,1,2471,1766329.5745989531
Apple,iOS,778.01,8,256,3657,48,0,0.30221346357999473,3,3343,2601530.498025084
Apple,iOS,1346.13,6,128,5410,8,0,-0.4517559230728214,1,2979,4011136.506832863
Xiaomi,Android,100.0,6,256,3725,16,0,0.43897888360182563,4,2568,256876.30414975964
Apple,iOS,726.09,3,128,4263,48,0,0.7195618315979349,1,3332,2419485.0363684525
Xiaomi,Android,100.0,12,256,4626,64,0,1.5172651820570402,4,2973,297370.552774252
OnePlus,Android,281.05,12,256,5345,108,0,-1.0179145456553433,2,2464,692511.3538361074
OnePlus,Android,100.0,8,128,4742,48,1,1.0140891247097645,1,2273,227322.36364109517
Apple,iOS,974.23,12,64,4377,48,0,0.7915081719465198,4,3343,3257604.0043406095
Apple,iOS,449.55,4,64,3851,12,1,-1.1297200343150513,1,3065,1378313.687502177
Samsung,Android,260.47,6,128,5497,48,0,-1.4645795100501657,1,2950,768500.98516634
OnePlus,Android,201.34,12,128,4435,64,1,-1.3444970242571812,1,2049,412696.19017447176
Samsung,Android,100.0,8,128,5018,64,0,0.6815059858191213,3,3234,323438.2454035252
OnePlus,Android,397.59,3,128,4444,108,1,0.3494512232841407,2,2319,922044.658042672
Xiaomi,Android,278.43,6,256,4789,16,0,0.9320668089761116,4,2380,662865.7203572355
Xiaomi,Android,108.8,6,128,4007,108,0,-2.5370675157456817,4,2703,294119.3259721411
OnePlus,Android,273.98,6,64,4527,16,0,1.8623209732487398,1,1702,466503.6995733523
OnePlus,Android,100.0,4,64,4641,8,0,-0.4738031774076939,4,1515,151596.53067006887
Xiaomi,Android,100.0,8,64,3702,16,0,2.158623726900857,2,2394,239472.2167332069
Apple,iOS,473.26,12,64,5156,48,0,-0.010464794310462442,1,3661,1732631.2347388044
OnePlus,Android,532.44,4,256,4716,64,0,-1.0884878236267916,2,1736,924469.0838043939
Xiaomi,Android,103.33,6,32,5309,8,0,-0.4585507594259069,4,2408,248914.34686101897
Xiaomi,Android,100.0,6,256,5147,12,1,1.282761852835352,4,3076,307654.9764094948
Samsung,Android,221.84,3,64,3717,48,0,-1.1391242192384,3,2870,636902.2579382873
OnePlus,Android,100.0,8,32,4672,108,0,-2.877850151340389,1,1902,190229.2030778805
Apple,iOS,655.02,4,64,4396,108,1,-0.5133687688160568,1,3896,2552285.7452160846
Xiaomi,Android,100.0,4,64,5265,64,0,-0.23510914840814795,2,2525,252572.33269474236
Xiaomi,Android,427.84,8,64,3858,12,1,1.0939453535835113,1,2418,1034841.6516317569
OnePlus,Android,100.0,4,64,5264,64,0,0.7087335516559325,3,2153,215337.80568442922
OnePlus,Android,205.97,8,128,4663,64,1,1.1262162317783488,1,2142,441329.60777351377
Samsung,Android,100.0,12,128,4270,12,0,-0.9862951545724351,1,3054,305487.14940437814
OnePlus,Android,139.91,6,64,4419,16,0,-0.7824715258550916,2,1518,212401.27712704585
Samsung,Android,202.9,4,64,4619,8,1,2.274185030318401,4,3160,641359.9560206926
Xiaomi,Android,349.37,6,128,4892,12,0,-0.2362786354831887,4,2464,860899.8314660714
Samsung,Android,778.53,8,64,3199,48,1,-2.6301333566585083,2,2594,2020087.1853181513
Xiaomi,Android,467.22,4,64,5084,48,1,-0.6921973865199604,3,2356,1101053.0527488762
Xiaomi,Android,481.84,6,64,3136,64,1,0.027881041500013633,1,2532,1220289.6586683253
OnePlus,Android,100.0,6,64,5135,16,0,-0.9808580570370188,2,1810,181071.45821420944
Samsung,Android,439.16,3,64,3600,16,0,-0.23348367787266236,3,2609,1145854.6638461826
Xiaomi,Android,204.16,3,64,5143,48,0,-0.8424439549307043,3,2533,517236.39553026325
OnePlus,Android,100.0,3,64,3799,12,0,-0.17510372139564934,4,1690,169032.56820017204
Samsung,Android,307.97,3,256,4915,108,1,-0.5356089152590949,2,3679,1133270.5126193147
Samsung,Android,474.53,6,64,5087,64,1,0.017346018033554168,4,3232,1533817.5048411016
Xiaomi,Android,100.0,12,128,3423,48,0,-0.0045433567934511625,4,2657,265780.4994908433
Apple,iOS,1026.91,6,128,3568,12,0,1.2978464415365516,1,2965,3045083.227392647
Samsung,Android,100.0,6,64,5228,64,0,-0.8638132191803288,3,3242,324238.82396367745
Samsung,Android,930.94,6,256,3110,16,0,1.5424818668441505,3,2242,2087518.5647477196
Apple,iOS,1500.0,6,64,4185,12,0,-0.4237234673649248,3,2536,3804501.4413526724
OnePlus,Android,100.0,6,256,4291,8,0,-0.3731442729462419,2,1591,159107.8976762484
Apple,iOS,648.31,6,256,3822,12,1,0.9146523840739345,1,3396,2202240.629172472
Apple,iOS,908.34,12,64,3765,64,0,0.7868622398422616,1,3441,3126233.6875860225
Apple,iOS,885.06,12,32,5042,64,0,-1.41453231794403,1,3316,2935341.970895849
Samsung,Android,430.17,6,64,4621,16,0,-0.8485289142699277,3,2783,1197319.6190085204
Apple,iOS,544.36,6,128,5049,64,0,1.664942851172679,2,3482,1895513.2374319157
Samsung,Android,422.44,6,64,3371,12,0,-0.5308536074772426,2,2473,1044884.7352715785
Xiaomi,Android,100.0,4,32,3138,48,1,-1.604092001688563,4,2532,253274.60953608569
OnePlus,Android,839.65,3,128,5038,12,0,1.1652163820753614,2,1401,1177061.87867626
OnePlus,Android,318.61,3,32,4224,64,0,0.8205549402713387,3,1651,526275.5867042599
Samsung,Android,489.05,4,64,3596,16,0,0.3299840921770333,2,2596,1269648.0710981346
Apple,iOS,856.19,8,128,3853,108,0,-0.6036781736616855,4,3375,2890389.7139161825
OnePlus,Android,100.48,2,64,3557,16,0,-0.4220404345062681,3,1646,165437.09991059938
OnePlus,Android,100.0,8,128,3788,16,0,0.7640476398247473,2,1868,186847.12958190998
Samsung,Android,955.51,8,128,3061,48,0,1.7687872586986573,4,2608,2492015.249670852
Xiaomi,Android,394.85,8,64,3027,12,0,-0.20510600519999317,3,2193,866144.9897531176
Samsung,Android,331.55,12,128,4737,16,0,-0.5510818078209812,4,2782,922420.8158202962
Samsung,Android,209.96,6,32,5238,16,0,-2.1568948868074505,4,2895,607894.935177022
Apple,iOS,929.53,6,256,3307,16,0,1.1300399462894701,1,3090,2872285.247770573
Samsung,Android,204.74,8,128,5098,64,1,1.1576751602807274,1,3495,715767.112639185
Apple,iOS,104.4,3,64,3148,48,0,0.6736669377887359,3,3360,350828.7861429659
OnePlus,Android,217.72,8,64,4969,48,0,-0.2558424571495584,3,1868,406735.53474278573
Samsung,Android,247.5,3,128,3334,16,0,-1.6292828029141895,2,2474,612540.6285982594
Xiaomi,Android,100.0,6,64,4005,16,0,1.1326273236930104,1,2518,251899.52922895146
Xiaomi,Android,100.0,4,256,4482,64,0,-1.1032267648895286,4,2716,271665.79254969535
Apple,iOS,1133.89,6,128,5462,16,1,-1.568116139134555,2,3132,3552042.277099411
Xiaomi,Android,100.0,6,64,3542,108,0,-0.33760375067647724,4,2787,278753.82476729515
Samsung,Android,517.28,3,128,5452,16,1,-0.9797886719978697,1,3061,1583621.7127533518
Samsung,Android,100.0,2,32,4596,48,0,0.3206147271850177,1,2987,298742.5637949201
OnePlus,Android,193.62,4,64,5238,16,0,0.6547810857714145,4,1822,352875.23302182625
Apple,iOS,331.84,12,64,3753,48,0,0.09694858092372802,1,3502,1162395.7635423867
Apple,iOS,364.71,6,128,3954,108,1,-1.3139247002374128,3,3979,1451419.233185737
Apple,iOS,100.0,6,64,4012,48,0,-0.8566620549615891,2,3604,360403.07557110215
OnePlus,Android,100.0,6,64,3505,16,0,0.14143731921915112,3,1500,150096.11382588625
OnePlus,Android,310.16,6,128,4930,48,1,0.18272908554430772,2,2178,675807.0343496316
Samsung,Android,352.4,6,128,4191,12,0,1.057708703864615,1,2848,1003689.6749061921
OnePlus,Android,100.86,8,256,3910,64,1,-0.8375320744394902,2,2364,238496.45050148372
Samsung,Android,100.0,8,64,4503,16,1,0.6975930518882538,2,3155,315579.0639700317
Samsung,Android,400.49,8,64,5049,48,0,0.5076127650330521,1,3140,1257868.3340983049
Xiaomi,Android,244.38,6,32,5466,16,1,0.7064526567796688,1,2603,636164.5687621515
Samsung,Android,923.4,3,128,4797,48,0,-0.24291571162510636,4,2811,2595874.175843925
Apple,iOS,1170.43,8,64,4247,16,1,-1.783115686893549,4,2910,3406801.600239353
Apple,iOS,100.0,8,128,5022,16,1,-0.2668432720982738,4,3793,379378.33727749804
Samsung,Android,420.05,4,128,3014,12,0,0.37022218618916386,4,2534,1064696.399239155
OnePlus,Android,100.0,4,128,4677,16,0,0.373818558763846,4,1710,171002.16005123485
Apple,iOS,1279.4,6,128,4671,12,0,0.07568587036596909,1,2923,3740464.5755372066
OnePlus,Android,350.79,2,64,4622,16,1,0.7290602191903756,1,1906,668677.5424123562
Xiaomi,Android,187.74,2,128,4587,64,0,1.2852236169217952,2,2652,497890.9093934267
OnePlus,Android,100.0,8,64,4630,16,0,-0.4864963825977661,2,1798,179868.20703780325
OnePlus,Android,605.5,8,128,4772,48,0,-0.8302541227472741,3,1845,1117577.2440023704
OnePlus,Android,601.82,6,128,4166,48,0,0.7360154431432946,4,1749,1052990.0995255606
Samsung,Android,238.09,8,128,4777,48,0,-0.45095126002343294,2,3101,738538.6659328975
OnePlus,Android,477.51,4,256,3526,48,1,0.18863570407976524,4,1892,903668.2282503346
Apple,iOS,1254.1,6,128,4022,48,1,0.20359300788397736,2,3265,4095873.70794626
Samsung,Android,298.7,6,256,3145,12,0,0.792970884978393,2,2639,788315.8548771102
Xiaomi,Android,427.87,12,128,5246,16,0,0.5249742281141881,4,2436,1042359.3186481405
OnePlus,Android,100.0,6,128,3429,8,0,-0.015403937050684434,4,1549,154905.67125457255
OnePlus,Android,100.0,6,128,4086,108,0,-0.29663176424800064,3,2353,235337.439991927
OnePlus,Android,278.14,6,64,3268,48,1,-0.43129547792375017,3,1702,473482.6739025886
Apple,iOS,937.97,6,256,4276,16,0,-0.30072563218375337,1,3049,2859943.1427022675
Samsung,Android,100.0,6,128,4786,64,1,0.8421161461652679,1,3290,329066.4637656144
Samsung,Android,343.92,8,256,4439,64,0,0.4860450682678211,2,3206,1102921.901396472
OnePlus,Android,155.44,8,128,3476,64,1,-0.7582764029230066,3,2080,323345.6863041538
Apple,iOS,994.25,6,256,5170,16,1,-0.7303801267312622,4,3271,3253066.059497439
Samsung,Android,174.31,6,64,3599,16,0,-0.2345413991506094,4,2974,518404.95104940137
OnePlus,Android,213.56,8,64,3489,12,0,0.20660912772278656,4,1599,341686.94411217957
OnePlus,Android,100.0,8,64,3614,48,0,0.5719074656654372,3,1936,193651.65905936295
Apple,iOS,1425.02,3,64,3448,48,0,0.22035383280696072,1,2750,3919443.549186481
Apple,iOS,1500.0,4,64,3583,16,0,-0.8307803299935937,3,2615,3922829.0922479695
OnePlus,Android,227.18,8,64,3421,64,0,-0.6526273270678512,1,1999,454158.79298591067
Samsung,Android,100.0,3,256,4542,12,0,-2.5680291473060657,2,2814,281476.9545099699
OnePlus,Android,653.52,3,256,4412,16,0,2.4730158039234746,1,1680,1098348.225602466
Xiaomi,Android,199.77,6,64,4461,8,0,-1.8214169633678243,3,2092,418080.94369837415
OnePlus,Android,301.43,4,128,4070,12,0,0.8986823824811988,4,1596,481177.6220129764
Samsung,Android,246.5,3,128,4329,108,0,-0.9886867300638188,1,3084,760287.2775722585
Xiaomi,Android,276.63,8,128,4477,8,0,-0.5752161076508515,1,2260,625184.9853508594
Apple,iOS,1146.95,6,128,3895,12,1,-1.6462343078348034,2,3000,3441176.0966439564
OnePlus,Android,337.38,12,32,5380,64,0,-1.7031464755474404,3,1928,650728.0974732077
Apple,iOS,281.62,6,256,4391,12,0,0.4349846021317938,2,3319,934912.6671842166
OnePlus,Android,170.95,8,128,4755,8,0,0.003415884008512292,1,2009,343519.0984336855
Xiaomi,Android,715.84,6,64,3731,12,1,-1.15910158617657,3,2121,1518925.7433328794
Apple,iOS,811.64,6,128,5458,48,0,-0.5041368130373036,3,3372,2737049.042305351
OnePlus,Android,100.0,4,128,4136,16,0,-1.6100327939410817,3,1470,147065.92229320147
Apple,iOS,766.61,8,64,4764,108,1,0.9468532535151475,4,3829,2935724.031027325
OnePlus,Android,322.47,4,64,3207,64,1,0.23362635124431366,3,1904,613979.2853893288
Samsung,Android,335.17,6,128,5312,12,0,0.8928973269834208,4,3012,1009810.4842972363
Xiaomi,Android,100.0,2,256,4930,64,0,1.6475516089415674,3,2900,290077.14058656787
Apple,iOS,1500.0,3,256,3077,48,0,-1.6421352496329535,1,2818,4228128.6122260755
Samsung,Android,625.66,4,128,3202,48,1,-0.35198811250705603,2,2984,1867274.8040601052
Xiaomi,Android,100.0,8,64,4368,16,1,1.0896648122369366,2,2723,272344.83655039774
Xiaomi,Android,130.62,4,64,4559,12,0,-0.25629360906922505,3,2342,305965.20937309397
Apple,iOS,100.0,3,64,4701,48,1,-0.7840644374778307,2,3713,371397.8430068362
Samsung,Android,380.31,6,64,4570,16,0,-0.27508489523753954,3,2742,1043133.2205310274
OnePlus,Android,432.91,6,32,4914,16,1,-0.4629398671591936,2,1855,803098.3781180445
Samsung,Android,525.29,3,64,4289,8,0,-0.011464421660137695,3,2597,1364661.1294494641
Xiaomi,Android,267.54,3,256,5004,48,0,-1.4877899303083517,4,2536,678613.2775704948
Samsung,Android,346.75,8,256,4684,48,0,-0.7913520670754193,2,3148,1091710.4772823178
Xiaomi,Android,153.95,8,32,3542,108,1,0.05641486202585029,1,2914,448666.79594989755
Xiaomi,Android,100.0,6,64,4908,64,0,0.10045927083289502,3,2691,269173.99523174827
Apple,iOS,1042.58,8,64,5303,12,1,0.7896476747891843,2,3258,3397496.391129054
Xiaomi,Android,124.22,2,256,4660,108,0,0.060236172935012884,1,2776,344845.93564861786
Apple,iOS,985.07,12,64,3931,64,0,0.02847079110942715,3,3323,3273851.6085589966
Samsung,Android,408.69,4,64,4910,12,0,-0.05360170786046118,3,2779,1135921.1460884644
Samsung,Android,523.05,8,128,4587,108,0,0.5395810642366781,2,3166,1656120.0410859874
Xiaomi,Android,300.54,6,64,4686,64,0,-0.20389095886661496,1,2376,714327.788056846
Apple,iOS,1019.73,4,128,5006,12,0,-0.056969120818611024,1,2973,3032549.1409700434
Samsung,Android,345.14,3,128,4726,64,0,-2.974399562757699,3,2988,1031466.2930158281
OnePlus,Android,127.31,4,256,5494,64,0,-0.9350242741115493,1,2179,277461.15117060597
Samsung,Android,128.5,4,256,3537,108,0,0.4555503474047782,1,3587,461033.8929486662
Apple,iOS,1500.0,8,256,4957,48,0,-0.4170738021540699,1,2927,4391426.229003923
Xiaomi,Android,296.13,4,32,3384,64,1,0.07262585346922472,1,2563,759049.7208968551
OnePlus,Android,620.81,6,64,3914,48,1,-0.03799560308766622,1,1639,1018110.207559244
Samsung,Android,466.53,3,64,4296,12,0,0.36559498467634693,3,2548,1189130.9203038942
Xiaomi,Android,100.0,6,256,5194,48,0,0.2879997554738113,3,2812,281209.4773765126
OnePlus,Android,391.2,12,128,4708,108,1,0.04256349645391804,4,2399,938705.9117598763
Xiaomi,Android,191.74,6,32,5450,8,0,-0.21191485991091527,1,2213,424445.05394666793
Xiaomi,Android,100.0,3,256,4121,64,0,-2.2688650753773305,4,2516,251603.75094220394
Apple,iOS,640.14,8,128,4152,12,0,-0.24435765596180517,2,3093,1980404.705741735
Samsung,Android,100.0,4,128,4514,48,1,-0.6203194325216602,4,3277,327791.5251008816
OnePlus,Android,225.75,8,64,5156,8,1,0.26101151299810066,1,1893,427402.7549172727
Samsung,Android,576.03,8,64,3290,12,0,1.5005746443549572,2,2697,1554098.481769034
Xiaomi,Android,248.29,6,256,5406,8,1,2.2415248891363353,3,2794,693908.14395852
OnePlus,Android,272.76,4,32,3450,16,0,-1.7950031127033497,4,1523,415600.2043837771
Xiaomi,Android,115.73,4,64,5278,8,0,0.1180388336570735,3,2349,271861.7650865003
Samsung,Android,285.55,8,128,3116,8,0,0.1284661957907744,1,2726,778677.060022016
Xiaomi,Android,122.12,4,64,3572,16,0,1.0920604167800927,1,2249,274760.3095548596
Samsung,Android,542.86,2,128,4665,12,0,1.3638865743540574,1,2641,1434067.3128715688
Samsung,Android,669.58,4,128,3509,48,0,-0.8739725606457408,4,2738,1833751.9641173019
Xiaomi,Android,135.71,8,64,4364,8,0,0.533776273858507,1,2429,329729.8153679491
Samsung,Android,100.0,6,32,3799,48,0,-0.22809895734323926,2,3128,312850.0713607468
OnePlus,Android,100.0,4,64,4865,16,1,1.8562165673952848,1,2054,205485.8298589194
Xiaomi,Android,496.1,6,64,4773,108,0,1.8480487909105532,2,2748,1363309.7935948744
Apple,iOS,1459.38,8,128,3446,16,0,0.9070076243299959,2,2800,4087716.1332521327
Xiaomi,Android,588.4,8,64,5172,64,1,0.18465220763086074,3,2704,1591543.8392567607
OnePlus,Android,351.02,12,64,3981,12,1,-0.0386521783910853,2,1756,616663.4150262644
OnePlus,Android,153.24,4,64,4885,12,1,0.3672029215524889,3,2095,321055.94333355717
Samsung,Android,507.98,8,128,3688,48,1,-1.352164057051073,2,2992,1520283.7551245017
Xiaomi,Android,409.19,4,128,4969,16,0,0.9082676899899653,4,2377,972892.5506331729
Xiaomi,Android,100.0,6,128,4967,16,0,-0.4624579380344189,3,2503,250309.1915920922
OnePlus,Android,383.2,6,64,4625,12,0,0.14994219622025123,4,1646,631047.7446318106
Apple,iOS,752.64,12,64,3499,108,0,0.5343141282719811,1,3519,2648881.284187667
Xiaomi,Android,339.54,8,64,3860,16,1,0.16772916771597735,4,2443,829782.2395026545
OnePlus,Android,565.88,8,64,3769,48,1,0.7146278895895543,4,1834,1038001.780575086
Apple,iOS,100.0,6,128,3039,12,0,1.2397229643551753,2,3427,342757.67747075413
Apple,iOS,1183.74,6,128,5334,48,1,0.204552428086255,4,3357,3974435.210454995
Xiaomi,Android,100.0,8,64,3535,12,0,1.4486218845639236,4,2424,242407.06846405068
Apple,iOS,100.0,8,128,4657,12,0,0.17012161715796004,4,3541,354139.14535358886
Xiaomi,Android,104.41,3,32,5013,8,0,1.8096932794368061,4,2513,262431.99565871066
Samsung,Android,130.7,3,64,4090,64,1,1.7313244109212866,3,3209,419432.16321301606
Samsung,Android,100.0,8,64,3424,48,1,-0.18074680811489283,1,3413,341383.2205323363
OnePlus,Android,100.0,12,64,3857,48,0,-0.7915103009577013,1,2176,217656.21456317484
OnePlus,Android,225.2,6,128,4385,16,1,1.2133339829426184,3,1952,439748.58439794986
Apple,iOS,1038.23,6,64,3268,48,0,0.842050668894847,1,3085,3203718.1953936704
Apple,iOS,394.72,4,32,3690,64,0,-1.2590325406532241,2,3217,1270058.2777804357
Xiaomi,Android,100.0,8,128,4261,64,0,-0.44783466209495515,4,2531,253158.10766179388
Apple,iOS,888.6,4,128,4821,8,0,-0.05954130633021996,4,2956,2626719.6124847773
Apple,iOS,213.76,3,128,4637,12,1,-0.864853980137977,3,3476,743232.8611723804
OnePlus,Android,191.17,2,64,5185,16,1,-1.1124834482237107,1,1898,362965.7636935244
OnePlus,Android,107.98,3,128,4325,48,1,1.4079488825973783,4,2284,246649.34814347827
Apple,iOS,943.39,6,128,3349,12,0,-0.03219813140260729,1,2946,2780050.8626756147
Xiaomi,Android,100.0,6,64,3720,108,0,-0.33644590233364485,2,2723,272347.67584948486
Xiaomi,Android,255.95,6,128,3432,12,0,-0.13151034676436274,4,2263,579241.4807886753
Apple,iOS,592.21,8,128,3095,48,1,-1.1951571807787262,1,3273,1938590.8522805178
Apple,iOS,935.09,4,128,4068,12,1,-1.2015302922969298,1,3057,2859378.423463558
OnePlus,Android,177.49,8,64,4937,48,0,1.2021738314308965,2,2042,362588.6423483177
